# year,month,day,hour,Kod,Pgr,Sas,Rkn,Pyk,Han
2009,1,15,19,5.00,-0.55,-12.16,-8.36,0.11,1.78
2009,1,15,20,5.18,-0.48,-12.42,-8.17,-0.30,1.86
2009,1,15,21,5.57,-0.27,-12.40,-8.27,-0.84,1.86
2009,1,15,22,5.95,-0.09,-12.72,-8.49,-0.80,1.86
2009,1,15,23,6.41,0.01,-11.73,-8.62,-1.01,1.83
2009,1,16,0,6.57,-0.53,-11.65,-8.29,-1.02,1.79
2009,1,16,1,6.76,-1.25,-11.68,-7.96,-1.05,1.69
2009,1,16,2,7.11,-1.53,-11.53,-8.26,-1.01,1.62
2009,1,16,3,6.99,-1.35,-11.82,-8.25,-0.82,1.34
2009,1,16,4,7.03,-1.42,-12.11,-8.67,-0.47,1.04
2009,1,16,5,7.09,-1.36,-12.03,-9.19,-0.41,0.79
2009,1,16,6,7.11,-1.74,-11.80,-9.37,-0.50,0.60
2009,1,16,7,7.23,-1.97,-11.63,-9.50,-0.60,0.39
2009,1,16,8,7.24,-2.10,-11.49,-9.19,-0.85,0.22
2009,1,16,9,7.20,-2.25,-11.79,-8.92,-1.09,0.07
2009,1,16,10,7.11,-2.13,-11.84,-8.77,-0.97,-0.05
2009,1,16,11,7.16,-1.67,-11.57,-8.80,-0.87,-0.07
2009,1,16,12,7.14,-1.07,-11.46,-9.00,-0.82,-0.03
2009,1,16,13,7.17,-1.02,-11.78,-9.39,-0.78,-0.08
2009,1,16,14,7.36,-1.03,-12.01,-9.32,-0.82,-0.33
2009,1,16,15,7.36,-1.16,-12.02,-9.24,-0.64,-0.44
2009,1,16,16,7.20,-1.21,-11.98,-9.14,-0.64,-0.60
2009,1,16,17,6.86,-1.42,-11.88,-9.14,-0.52,-0.60
2009,1,16,18,6.33,-1.52,-11.54,-9.10,-0.47,-0.70
2009,1,16,19,5.93,-1.57,-11.58,-8.70,-0.27,-0.73
2009,1,16,20,5.71,-1.68,-11.49,-8.69,-0.19,-0.68
2009,1,16,21,5.45,-1.84,-10.83,-7.84,-0.30,-0.74
2009,1,16,22,5.09,-1.76,-10.23,-8.17,-0.30,-0.80
2009,1,16,23,4.84,-1.55,-10.39,-8.51,-0.36,-0.93
2009,1,17,0,4.75,-1.65,-10.26,-7.67,-0.58,-0.95
2009,1,17,1,4.90,-1.66,-10.21,-7.21,-0.87,-0.78
2009,1,17,2,4.90,-1.52,-9.98,-6.77,-1.19,-0.80
2009,1,17,3,5.21,-1.19,-9.35,-6.11,-1.59,-0.95
2009,1,17,4,5.16,-1.24,-8.94,-5.73,-1.69,-1.22
2009,1,17,5,5.00,-1.71,-8.67,-6.11,-1.82,-1.61
2009,1,17,6,4.76,-2.22,-8.65,-6.25,-1.99,-2.00
2009,1,17,7,4.28,-2.56,-8.90,-5.87,-2.32,-2.22
2009,1,17,8,4.16,-2.81,-8.36,-5.33,-2.52,-2.40
2009,1,17,9,4.01,-2.92,-7.98,-5.23,-2.68,-2.43
2009,1,17,10,3.92,-3.03,-7.36,-5.22,-2.66,-2.43
2009,1,17,11,3.90,-3.02,-7.09,-5.13,-2.52,-2.50
2009,1,17,12,3.95,-3.02,-7.08,-4.98,-2.44,-2.47
2009,1,17,13,3.81,-3.18,-7.01,-4.86,-2.42,-2.49
2009,1,17,14,3.55,-3.32,-6.80,-5.05,-2.50,-2.60
2009,1,17,15,3.48,-3.78,-6.73,-5.05,-2.54,-2.58
2009,1,17,16,3.32,-4.30,-6.83,-4.91,-2.67,-2.67
2009,1,17,17,3.00,-4.91,-6.90,-4.61,-2.67,-2.72
2009,1,17,18,2.61,-5.31,-6.90,-4.38,-2.61,-2.76
2009,1,17,19,2.46,-5.31,-6.42,-4.32,-2.44,-2.92
2009,1,17,20,2.42,-5.18,-5.82,-4.20,-2.19,-3.13
2009,1,17,21,2.48,-4.93,-5.01,-4.04,-2.03,-3.22
2009,1,17,22,2.43,-4.77,-4.45,-2.83,-1.36,-3.32
2009,1,17,23,2.47,-4.99,-4.44,-2.84,-1.55,-3.32
2009,1,18,0,2.50,-5.31,-4.21,-3.68,-0.85,-3.23
2009,1,18,1,2.28,-5.37,-3.74,-4.45,-0.43,-3.52
2009,1,18,2,1.87,-5.41,-3.36,-3.86,-0.34,-3.86
2009,1,18,3,1.97,-6.14,-3.16,-4.34,-0.29,-4.45
2009,1,18,4,1.89,-6.50,-3.45,-4.48,-0.35,-4.91
2009,1,18,5,1.74,-6.69,-3.64,-4.50,-0.33,-5.12
2009,1,18,6,1.56,-6.67,-3.58,-3.84,-0.31,-5.36
2009,1,18,7,1.45,-6.55,-3.25,-3.42,-0.26,-5.40
2009,1,18,8,1.60,-6.52,-2.82,-3.35,-0.10,-5.32
2009,1,18,9,1.67,-6.64,-2.46,-3.45,0.04,-5.31
2009,1,18,10,1.82,-6.80,-2.15,-3.49,0.20,-5.37
2009,1,18,11,1.80,-7.02,-1.95,-3.34,0.35,-5.46
2009,1,18,12,1.84,-7.33,-1.75,-3.14,0.43,-5.50
2009,1,18,13,1.96,-7.52,-1.61,-3.00,0.42,-5.51
2009,1,18,14,2.18,-7.58,-1.55,-2.78,0.39,-5.60
2009,1,18,15,2.51,-7.72,-1.45,-2.65,0.52,-5.56
2009,1,18,16,2.78,-7.82,-1.48,-2.30,0.53,-5.51
2009,1,18,17,2.85,-8.17,-1.28,-2.08,0.70,-5.43
2009,1,18,18,2.81,-8.27,-1.05,-1.90,0.78,-5.45
2009,1,18,19,2.96,-8.38,-0.84,-1.60,0.80,-5.57
2009,1,18,20,3.16,-8.44,-0.74,-2.05,0.82,-5.52
2009,1,18,21,3.39,-8.70,-0.68,-1.88,0.77,-5.69
2009,1,18,22,3.65,-9.27,-0.58,-1.83,0.74,-5.84
2009,1,18,23,3.79,-9.53,-0.93,-2.41,0.78,-5.96
2009,1,19,0,3.84,-9.88,-0.87,-2.37,0.87,-6.01
2009,1,19,1,3.77,-10.22,-1.01,-2.50,0.96,-6.20
2009,1,19,2,3.82,-10.32,-1.22,-2.66,0.97,-6.41
2009,1,19,3,3.83,-10.60,-1.10,-2.82,0.91,-6.56
2009,1,19,4,3.91,-10.81,-1.11,-2.86,0.83,-6.66
2009,1,19,5,4.00,-10.79,-1.08,-2.77,0.85,-6.76
2009,1,19,6,4.12,-10.91,-0.99,-2.65,0.84,-6.89
2009,1,19,7,4.49,-11.13,-0.88,-2.51,0.89,-7.04
2009,1,19,8,4.57,-11.41,-0.81,-2.20,0.92,-7.23
2009,1,19,9,4.53,-11.70,-0.90,-2.08,1.04,-7.49
2009,1,19,10,4.44,-12.00,-0.91,-2.02,1.16,-7.84
2009,1,19,11,4.24,-12.31,-0.91,-2.19,1.14,-8.17
2009,1,19,12,3.96,-12.66,-0.82,-2.20,1.20,-8.66
2009,1,19,13,3.86,-12.86,-0.74,-2.70,1.27,-8.79
2009,1,19,14,4.12,-12.69,-0.59,-1.98,1.32,-9.15
2009,1,19,15,4.20,-12.09,-0.71,-1.70,1.56,-9.25
2009,1,19,16,4.22,-12.02,-0.58,-1.13,1.82,-9.48
2009,1,19,17,4.22,-12.11,-0.53,-1.12,1.90,-9.65
2009,1,19,18,4.11,-12.24,-0.61,-0.34,1.83,-9.84
2009,1,19,19,4.16,-12.32,-0.83,0.17,1.70,-9.98
2009,1,19,20,4.25,-12.45,-0.63,0.77,2.17,-10.14
2009,1,19,21,4.02,-12.72,-0.28,1.19,2.57,-10.39
2009,1,19,22,3.62,-13.08,0.35,1.63,2.61,-10.80
2009,1,19,23,3.21,-13.12,-0.01,2.20,2.81,-11.12
2009,1,20,0,2.98,-13.29,0.60,2.13,2.74,-11.35
2009,1,20,1,2.57,-12.86,0.85,1.91,2.66,-11.44
2009,1,20,2,1.62,-12.68,0.61,2.15,2.52,-11.65
2009,1,20,3,1.60,-12.93,0.57,2.34,2.32,-11.64
2009,1,20,4,1.54,-12.98,0.62,2.65,2.03,-11.61
2009,1,20,5,1.74,-13.11,0.41,2.97,1.85,-11.74
2009,1,20,6,1.74,-13.21,0.19,2.99,1.67,-11.96
2009,1,20,7,1.50,-13.31,0.07,2.94,1.46,-11.97
2009,1,20,8,1.33,-13.31,0.15,2.82,1.25,-11.89
2009,1,20,9,1.23,-13.30,0.24,2.63,1.14,-11.67
2009,1,20,10,1.11,-13.39,0.24,2.52,1.03,-11.53
2009,1,20,11,0.98,-13.65,0.24,2.56,1.00,-11.58
2009,1,20,12,0.86,-13.90,0.24,2.57,0.97,-11.75
2009,1,20,13,0.71,-14.04,0.24,2.62,0.77,-11.72
2009,1,20,14,0.52,-14.03,0.24,2.56,0.42,-11.59
2009,1,20,15,0.52,-13.86,0.24,2.63,-0.08,-11.57
2009,1,20,16,0.58,-13.72,0.35,2.82,-0.37,-11.53
2009,1,20,17,0.65,-13.50,0.41,2.80,-0.55,-11.51
2009,1,20,18,0.74,-13.36,0.42,2.78,-0.76,-11.51
2009,1,20,19,0.75,-13.46,0.42,2.58,-0.99,-11.48
2009,1,20,20,0.51,-13.45,0.39,2.39,-1.24,-11.44
2009,1,20,21,0.33,-13.37,0.26,1.96,-1.30,-11.41
2009,1,20,22,0.24,-13.47,0.29,1.82,-1.47,-11.31
2009,1,20,23,0.18,-13.66,0.52,2.29,-1.66,-11.09
2009,1,21,0,-0.02,-14.05,0.05,2.17,-1.72,-11.02
2009,1,21,1,-0.29,-14.06,-0.06,2.69,-1.99,-11.07
2009,1,21,2,-0.42,-14.08,-0.25,2.83,-2.28,-10.99
2009,1,21,3,-0.40,-14.25,-0.96,3.11,-2.59,-10.76
2009,1,21,4,-0.25,-14.25,-1.39,3.38,-2.88,-10.52
2009,1,21,5,-0.35,-13.98,-1.64,3.56,-3.10,-10.28
2009,1,21,6,-0.51,-13.98,-1.48,3.38,-3.33,-10.00
2009,1,21,7,-0.62,-13.96,-1.14,3.53,-3.67,-9.76
2009,1,21,8,-0.81,-13.84,-0.90,3.60,-4.06,-9.50
2009,1,21,9,-0.94,-13.58,-0.77,3.80,-4.37,-9.16
2009,1,21,10,-1.06,-13.40,-0.54,3.98,-4.57,-8.89
2009,1,21,11,-1.10,-13.25,-0.31,4.16,-4.77,-8.60
2009,1,21,12,-1.26,-12.97,0.13,4.24,-4.93,-8.41
2009,1,21,13,-1.50,-12.52,0.37,4.32,-5.11,-8.21
2009,1,21,14,-1.61,-12.19,0.33,4.54,-5.32,-8.26
2009,1,21,15,-1.92,-11.95,0.20,4.50,-5.55,-8.42
2009,1,21,16,-2.32,-11.85,0.11,4.38,-5.67,-8.40
2009,1,21,17,-2.70,-11.71,0.24,4.43,-5.78,-8.51
2009,1,21,18,-3.07,-11.62,0.39,4.33,-5.97,-8.42
2009,1,21,19,-3.60,-11.49,0.61,4.29,-6.29,-8.21
2009,1,21,20,-4.02,-11.19,0.99,4.22,-6.49,-7.89
2009,1,21,21,-4.32,-10.68,1.51,4.20,-6.69,-7.57
2009,1,21,22,-4.52,-10.20,1.90,3.33,-6.85,-7.26
2009,1,21,23,-4.93,-9.68,1.93,3.02,-6.64,-7.03
2009,1,22,0,-5.13,-8.91,2.23,3.50,-6.69,-6.91
2009,1,22,1,-5.25,-9.11,2.08,4.06,-6.66,-6.39
2009,1,22,2,-5.35,-8.94,2.00,3.87,-6.59,-6.06
2009,1,22,3,-5.65,-8.41,1.86,3.72,-6.54,-5.77
2009,1,22,4,-5.76,-8.10,1.86,3.36,-6.37,-5.39
2009,1,22,5,-5.84,-7.81,2.01,2.63,-6.53,-5.24
2009,1,22,6,-5.98,-7.66,2.13,2.15,-6.69,-5.23
2009,1,22,7,-6.34,-7.42,2.11,1.87,-6.87,-5.24
2009,1,22,8,-6.54,-7.05,2.10,1.96,-7.32,-5.06
2009,1,22,9,-6.73,-6.59,1.98,2.04,-7.71,-4.85
2009,1,22,10,-6.96,-6.29,1.70,1.93,-7.81,-4.68
2009,1,22,11,-6.90,-6.02,1.40,1.61,-7.76,-4.35
2009,1,22,12,-6.89,-5.76,0.97,1.09,-7.74,-4.18
2009,1,22,13,-7.29,-5.67,0.74,0.53,-7.65,-4.09
2009,1,22,14,-7.98,-5.59,0.57,0.15,-7.10,-3.74
2009,1,22,15,-8.71,-5.61,0.36,-0.33,-6.71,-3.83
2009,1,22,16,-9.21,-5.62,0.44,-0.61,-6.33,-3.76
2009,1,22,17,-9.33,-5.46,0.41,-0.73,-6.27,-3.83
2009,1,22,18,-9.39,-5.37,0.46,-0.82,-6.30,-3.75
2009,1,22,19,-9.46,-5.21,0.59,-0.96,-6.35,-3.59
2009,1,22,20,-9.40,-4.99,0.75,-0.88,-6.46,-3.52
2009,1,22,21,-9.40,-4.33,1.15,-1.11,-6.43,-3.32
2009,1,22,22,-9.53,-3.55,1.08,-1.23,-6.29,-3.05
2009,1,22,23,-9.66,-3.47,1.46,-0.90,-6.24,-2.74
2009,1,23,0,-9.65,-3.16,1.46,-0.86,-6.33,-2.43
2009,1,23,1,-9.70,-2.98,1.34,-1.16,-6.37,-1.95
2009,1,23,2,-9.84,-3.33,1.24,-1.02,-6.33,-1.36
2009,1,23,3,-10.06,-3.35,0.87,-0.86,-6.21,-0.96
2009,1,23,4,-10.37,-3.40,0.83,-0.86,-6.18,-0.79
2009,1,23,5,-10.44,-3.39,0.95,-0.50,-6.29,-0.85
2009,1,23,6,-10.52,-3.33,1.08,-0.34,-6.42,-1.00
2009,1,23,7,-10.95,-3.14,1.21,-0.32,-6.72,-0.95
2009,1,23,8,-11.02,-2.84,1.26,-0.58,-7.01,-0.64
2009,1,23,9,-11.22,-2.61,1.22,-0.92,-7.21,-0.25
2009,1,23,10,-10.74,-2.45,1.02,-1.36,-7.29,0.13
2009,1,23,11,-10.63,-2.26,0.78,-1.71,-7.26,0.62
2009,1,23,12,-10.45,-1.79,0.65,-2.24,-7.14,1.49
2009,1,23,13,-10.26,-1.61,0.37,-2.03,-6.79,1.74
2009,1,23,14,-10.29,-1.78,0.09,-2.80,-6.50,2.18
2009,1,23,15,-10.25,-2.14,0.05,-3.18,-6.32,2.42
2009,1,23,16,-10.36,-2.09,-0.01,-3.68,-6.18,2.78
2009,1,23,17,-10.47,-1.87,-0.13,-3.60,-6.10,3.02
2009,1,23,18,-10.47,-1.57,0.04,-3.44,-6.17,3.23
2009,1,23,19,-10.49,-1.29,0.29,-3.80,-6.17,3.54
2009,1,23,20,-10.46,-1.00,0.43,-4.46,-6.22,3.83
2009,1,23,21,-10.15,-0.66,0.23,-4.46,-6.21,4.30
2009,1,23,22,-9.68,-0.24,-0.21,-4.46,-6.08,5.09
2009,1,23,23,-9.69,0.14,-0.80,-3.47,-6.03,5.84
2009,1,24,0,-9.76,0.30,-1.14,-3.10,-5.96,6.54
2009,1,24,1,-9.01,0.43,-1.13,-3.14,-5.72,7.15
2009,1,24,2,-8.14,0.38,-1.17,-3.13,-5.40,7.78
2009,1,24,3,-8.26,0.27,-1.17,-2.44,-5.05,8.30
2009,1,24,4,-8.45,0.25,-1.19,-2.77,-4.83,8.70
2009,1,24,5,-8.63,0.35,-1.03,-2.77,-4.76,9.09
2009,1,24,6,-8.66,0.73,-1.00,-2.92,-4.67,9.48
2009,1,24,7,-8.38,0.99,-0.94,-3.09,-4.55,9.89
2009,1,24,8,-8.21,1.04,-1.05,-3.09,-4.46,10.26
2009,1,24,9,-8.12,1.10,-0.96,-3.19,-4.47,10.69
2009,1,24,10,-7.85,1.24,-0.56,-3.73,-4.43,11.07
2009,1,24,11,-7.71,1.25,-0.49,-4.02,-4.08,11.36
2009,1,24,12,-7.68,1.49,-0.52,-4.27,-3.58,12.18
2009,1,24,13,-7.60,1.35,-0.54,-4.46,-3.05,13.06
2009,1,24,14,-7.92,1.49,-0.58,-4.58,-2.41,13.40
2009,1,24,15,-8.20,1.16,-0.59,-4.84,-1.34,13.57
2009,1,24,16,-8.31,0.90,-0.40,-5.22,-1.07,13.59
2009,1,24,17,-8.31,0.81,-0.49,-5.18,-0.58,13.77
2009,1,24,18,-8.21,0.40,-0.81,-5.18,-0.43,13.89
2009,1,24,19,-8.04,0.32,-1.14,-5.32,-0.14,13.91
2009,1,24,20,-7.74,0.31,-1.28,-5.18,0.27,13.93
2009,1,24,21,-7.50,0.49,-1.18,-6.06,0.59,14.15
2009,1,24,22,-6.93,0.32,-1.27,-6.09,0.94,14.42
2009,1,24,23,-6.27,-0.09,-1.57,-6.73,1.36,14.59
2009,1,25,0,-5.84,0.49,-1.56,-6.97,1.86,14.84
2009,1,25,1,-5.55,0.43,-1.94,-7.41,2.42,15.04
2009,1,25,2,-5.73,0.53,-2.16,-7.87,3.10,15.19
2009,1,25,3,-5.87,0.39,-2.35,-8.24,3.81,15.28
2009,1,25,4,-6.18,0.06,-2.55,-8.52,4.23,15.37
2009,1,25,5,-6.24,-0.21,-2.73,-8.44,4.58,15.36
2009,1,25,6,-6.20,-0.11,-2.96,-8.09,4.94,15.25
2009,1,25,7,-6.08,-0.21,-3.17,-8.45,5.48,14.99
2009,1,25,8,-5.93,-0.26,-3.42,-8.86,6.18,14.69
2009,1,25,9,-5.93,-0.37,-3.67,-9.16,6.68,14.45
2009,1,25,10,-5.83,-0.53,-4.02,-9.51,7.16,14.48
2009,1,25,11,-5.57,-0.78,-4.21,-9.93,7.61,14.67
2009,1,25,12,-5.49,-1.27,-4.43,-10.35,8.14,14.85
2009,1,25,13,-5.36,-1.94,-4.65,-10.60,8.75,15.00
2009,1,25,14,-5.29,-2.50,-4.76,-10.85,9.59,15.35
2009,1,25,15,-4.91,-2.84,-4.72,-11.04,10.33,15.66
2009,1,25,16,-4.49,-3.07,-4.56,-11.10,10.65,15.82
2009,1,25,17,-4.21,-3.24,-4.76,-11.36,11.06,15.91
2009,1,25,18,-3.96,-3.45,-4.82,-11.26,11.20,15.87
2009,1,25,19,-3.48,-3.66,-5.01,-11.38,11.45,15.78
2009,1,25,20,-3.15,-3.86,-5.32,-12.59,11.68,15.64
2009,1,25,21,-2.65,-4.29,-5.58,-12.66,11.89,15.48
2009,1,25,22,-2.09,-4.94,-5.84,-12.97,12.43,15.24
2009,1,25,23,-1.37,-5.42,-5.85,-13.26,12.99,15.07
2009,1,26,0,-0.58,-5.86,-6.22,-13.34,13.43,14.78
2009,1,26,1,-0.01,-5.75,-6.11,-13.41,13.76,14.43
2009,1,26,2,0.41,-5.92,-6.20,-13.60,14.01,14.08
2009,1,26,3,0.40,-6.24,-6.28,-13.32,14.41,13.78
2009,1,26,4,0.45,-6.58,-6.37,-12.83,14.59,13.55
2009,1,26,5,0.53,-6.85,-6.47,-12.24,15.04,13.30
2009,1,26,6,0.66,-7.10,-6.51,-12.08,15.59,13.09
2009,1,26,7,0.95,-7.49,-6.54,-11.87,16.06,12.82
2009,1,26,8,1.12,-8.01,-6.73,-11.73,16.63,12.36
2009,1,26,9,1.29,-8.49,-6.89,-11.73,16.97,12.08
2009,1,26,10,1.40,-8.68,-6.88,-11.81,17.03,12.20
2009,1,26,11,1.35,-8.76,-6.76,-11.86,17.06,12.25
2009,1,26,12,1.38,-8.85,-6.54,-11.81,17.25,12.53
2009,1,26,13,1.77,-8.77,-6.46,-11.68,17.58,12.97
2009,1,26,14,2.25,-8.69,-6.35,-11.54,17.27,12.94
2009,1,26,15,2.59,-8.70,-6.42,-11.14,17.10,12.82
2009,1,26,16,2.58,-8.97,-6.66,-10.87,16.95,12.71
2009,1,26,17,2.14,-9.36,-6.91,-10.86,17.17,12.77
2009,1,26,18,1.58,-9.76,-7.09,-10.69,17.35,12.62
2009,1,26,19,1.07,-10.07,-7.29,-10.70,17.43,12.42
2009,1,26,20,0.56,-10.35,-7.40,-10.62,17.46,12.25
2009,1,26,21,-0.04,-10.85,-7.72,-10.45,17.29,11.91
2009,1,26,22,-0.13,-11.04,-7.61,-10.41,17.26,11.48
2009,1,26,23,-0.19,-11.14,-7.91,-10.41,17.44,10.97
2009,1,27,0,-0.43,-11.15,-8.12,-10.36,17.67,10.54
2009,1,27,1,-0.32,-11.26,-7.84,-9.04,17.79,10.16
2009,1,27,2,0.07,-11.03,-7.52,-9.02,17.97,9.68
2009,1,27,3,0.36,-11.01,-7.09,-8.96,18.09,9.28
2009,1,27,4,0.30,-11.05,-7.05,-8.71,18.30,9.04
2009,1,27,5,-0.17,-11.27,-7.24,-9.02,18.44,9.11
2009,1,27,6,-0.55,-11.38,-7.45,-9.20,18.52,9.14
2009,1,27,7,-0.76,-11.50,-7.57,-9.24,18.65,9.06
2009,1,27,8,-1.10,-11.60,-7.44,-8.86,18.92,8.90
2009,1,27,9,-1.16,-11.44,-7.04,-8.34,18.91,8.34
2009,1,27,10,-1.48,-11.11,-6.58,-7.65,18.85,8.63
2009,1,27,11,-1.29,-10.77,-6.11,-6.84,18.79,9.17
2009,1,27,12,-1.01,-10.64,-5.94,-6.12,18.61,9.37
2009,1,27,13,-0.92,-10.33,-5.56,-5.62,18.14,10.19
2009,1,27,14,-1.16,-10.13,-5.07,-5.82,17.76,10.83
2009,1,27,15,-1.48,-10.12,-5.18,-5.57,17.23,10.45
2009,1,27,16,-1.61,-10.08,-5.21,-5.79,17.00,10.23
2009,1,27,17,-1.75,-10.06,-4.96,-5.82,16.93,10.16
2009,1,27,18,-1.93,-10.04,-5.00,-6.37,16.90,10.11
